"endTime","artistName","trackName","msPlayed"
"2024-12-13 18:56","Reza Malekzadeh","Hale Man",0
"2024-12-13 18:59","Blaiz Fayah","Bad",150303
"2024-12-13 19:01","Blaiz Fayah","Best Gyal",127612
"2024-12-13 19:04","Kidda","Low",194558
"2024-12-13 19:07","Kybba","Pon Di Ting",140458
"2024-12-13 19:09","Youka","Hm Hm hm",119237
"2024-12-13 19:10","Blaiz Fayah","Money Pull Up",7890
"2024-12-13 19:10","Omah Lay","soso",1270
"2024-12-13 19:10","Youka","Hm Hm hm",80
"2024-12-13 19:14","Million Stylez","Miss Fatty",237733
"2024-12-13 19:16","Chop Daily","Down",158000
"2024-12-13 19:17","Cassie","Me & U",0
"2024-12-13 19:17","CKay","emiliana",14826
"2024-12-13 19:17","Christina Aguilera","Dirrty (feat. Redman)",1150
"2024-12-13 19:17","Fergie","Fergalicious",3300
"2024-12-13 19:17","J Balvin","Mi Gente",12200
"2024-12-13 19:21","Santana","Maria Maria (feat. The Product G&B)",4160
"2024-12-13 19:21","Nelly Furtado","Say It Right",6320
"2024-12-13 19:21","Mario","Let Me Love You",16460
"2024-12-13 19:21","Akon","Beautiful",1830
"2024-12-13 19:21","Akon","Smack That",212360
"2024-12-13 19:25","Santana","Maria Maria (feat. The Product G&B)",261973
"2024-12-13 19:39","A Boogie Wit da Hoodie","Look Back at It",0
"2024-12-13 19:39","Ne-Yo","So Sick",910
"2024-12-13 19:39","Sean Paul","She Doesn't Mind",930
"2024-12-13 19:39","50 Cent","Just A Lil Bit",642076
"2024-12-13 19:43","Santana","Maria Maria (feat. The Product G&B)",261973
"2024-12-13 19:46","Akon","Right Now (Na Na Na) - Sped Up",2790
"2024-12-13 19:46","A Boogie Wit da Hoodie","Look Back at It",790
"2024-12-13 19:46","Ne-Yo","So Sick",760
"2024-12-13 19:46","Sean Paul","She Doesn't Mind",164126
"2024-12-13 20:15","Makar","ATLANTIC",140000
"2024-12-13 20:17","Makar","Alone",163069
"2024-12-13 20:20","Boogie dinero","I studion e helt",137690
"2024-12-13 20:23","Elai","GHETTO",165531
"2024-12-13 20:25","Sticky","Love & Guns",168888
"2024-12-13 20:28","Makar","High In Amsterdam",155014
"2024-12-13 20:31","DANO","TMAX",90064
"2024-12-13 20:33","Makar","RAUS",1100
"2024-12-13 20:33","KALIM","5ive on it",870
"2024-12-13 20:33","Nuqi","Monamour",1040
"2024-12-13 20:33","OG LOCKE","G CLUB",5110
"2024-12-13 20:33","OG LOCKE","G CLUB",0
"2024-12-13 20:33","Nuqi","Undrar",1000
"2024-12-13 20:33","Nuqi","Undrar",1630
"2024-12-13 20:33","YAKARY","THOT",136974
"2024-12-13 20:33","Nuqi","Take 1",630
"2024-12-13 20:33","Nuqi","Take 1",1120
"2024-12-13 20:33","Owen","Lean & $prite",90
"2024-12-13 20:33","Owen","Lean & $prite",1650
"2024-12-13 20:33","Owen","Lean & $prite",1470
"2024-12-13 20:38","KALIM","5ive on it",258831
"2024-12-13 20:41","Nuqi","Motorväg",890
"2024-12-13 20:41","Dardan","gENAuSo",197118
"2024-12-15 15:41","KALIM","5ive on it",910
"2024-12-15 15:41","Dardan","gENAuSo",177570
"2024-12-15 15:41","Dardan","gENAuSo",5260
"2024-12-15 15:44","Dardan","gENAuSo",200960
"2024-12-15 15:54","Nuqi","Motorväg",432566
"2024-12-15 15:56","Werenoi","Solitaire",146440
"2024-12-15 15:59","Dardan","Malli",164452
"2024-12-15 16:01","DANO","Licht aus",135697
"2024-12-15 16:04","Don Xhoni","A m'don",125684
"2024-12-15 16:07","23","Säg Mig",135000
"2024-12-15 16:09","Merveille","Paqueta",160142
"2024-12-15 16:14","Asme","Aiko",146260
"2024-12-15 16:17","Asme","Konstnärer",150040
"2024-12-15 16:20","Makar","Take Me Home",196000
"2024-12-15 16:23","Merveille","Ghetto",137435
"2024-12-15 16:25","DYSTINCT","La",148328
"2024-12-15 16:28","Don Xhoni","Katile",2840
"2024-12-15 16:28","DANO","911",122832
"2024-12-15 16:31","PLK","Ça fait longtemps",145173
"2024-12-15 16:34","Yung Filly","Grey",169051
"2024-12-15 16:36","Nuqi","Memories Don't Die",143283
"2024-12-15 16:38","Elyanna","Callin' U (Tamally Maak)",116492
"2024-12-15 16:41","Makar","Je M'en Fous",177361
"2024-12-15 16:44","Nuqi","For Life",171000
"2024-12-15 16:46","CENTI","BOOTY",141473
"2024-12-15 16:49","Masri","El 7ob Sa3b",142800
"2024-12-15 16:51","Bobby Vandamme","Ewa Zina",151939
"2024-12-15 16:55","C.Gambino","Regler (Båset)",238229
"2024-12-15 16:58","Shiro","Amor fati",173720
"2024-12-15 17:01","Kidda","Ça Je",173571
"2024-12-15 17:04","A36","Bilen (feat. Asme)",157733
"2024-12-15 17:06","Niaks","Mahmouma",142746
"2024-12-15 17:09","Merveille","Dans ma tête",171236
"2024-12-15 17:11","Masri","Alby Ydo2",141494
"2024-12-15 17:12","OG LOCKE","PUM PUM",17779
"2024-12-15 17:13","Don Xhoni","Make a Pose",88750
"2024-12-15 17:14","Moha K","Bomba Internationale",48030
"2024-12-15 17:16","23","M.O.B",108000
"2024-12-15 17:19","Moha K","Allo",180
"2024-12-15 17:19","Moha K","Allo",10830
"2024-12-15 17:19","Talk Down","Red Wine",185280
"2024-12-15 17:19","Talk Down","Red Wine",170
"2024-12-15 17:19","CALO","Come closer",1040
"2024-12-15 17:19","Naseeb","Birmingham",130
"2024-12-15 17:19","Naseeb","Birmingham",1310
"2024-12-15 17:21","Talk Down","Red Wine",1550
"2024-12-15 17:21","23","M.O.B",106810
"2024-12-15 17:23","23","M.O.B",108000
"2024-12-15 17:26","Moha K","Allo",0
"2024-12-15 17:26","Talk Down","Red Wine",185280
"2024-12-15 17:26","Talk Down","Red Wine",130
"2024-12-15 17:26","Moha K","Bomba Internationale",640
"2024-12-15 17:26","23","M.O.B",530
"2024-12-15 17:28","23","M.O.B",108000
"2024-12-15 17:31","Talk Down","Red Wine",185280
"2024-12-15 17:32","Moha K","Allo",77220
"2024-12-15 17:32","CALO","Come closer",3620
"2024-12-15 17:32","Moha K","Goodbye",2590
"2024-12-15 17:32","Makar","Limousine",1180
"2024-12-15 17:32","Naseeb","Birmingham",2520
"2024-12-15 17:35","Jul","Vacancia",146093
"2024-12-15 17:36","noevdv","want u",101440
"2024-12-15 17:49","Frenna","PRETTY GIRLS",0
"2024-12-15 17:52","Ant Wan","Heartbreaker",183064
"2024-12-15 17:55","Shiro","Bipolär",169506
"2024-12-15 17:57","Shiro","Sympati",128109
"2024-12-15 17:57","Shiro","Sympati",680
"2024-12-15 17:57","CENTI","Tugga med demoner",2680
"2024-12-15 18:00","CENTI","Tugga med demoner",159000
"2024-12-15 18:02","Gilli","Spinner (feat. Makar)",154190
"2024-12-15 18:05","Shiro","Blind",161240
"2024-12-15 18:08","Adam Port","Move",177598
"2024-12-15 18:10","Don Xhoni","Lej",148000
"2024-12-15 18:13","Randy","23 (With Ape Drums)",167504
"2024-12-15 18:16","Ceasar DD","DOPAMIN",193384
"2024-12-15 18:19","Sticky","SVITEN",155076
"2024-12-15 18:21","Jazeek","Do you lie",155105
"2024-12-15 18:24","Makar","Mood",151690
"2024-12-15 18:26","DANO","Zemer",134788
"2024-12-15 18:29","GLK","C'est elle",167656
"2024-12-15 18:31","Romeo","Valentina",133115
"2024-12-15 18:33","Green Montana","FUM22 NOCIVE",131013
"2024-12-15 18:37","Don Omar","Dile",204600
"2024-12-15 18:38","Don Xhoni","Shoki",86000
"2024-12-15 18:41","Noizy","Ama",177800
"2024-12-15 18:44","Luciano","Another Vibe (feat. Omah Lay)",163013
"2024-12-15 18:46","Chardy","Trainingspak",137000
"2024-12-15 18:48","Nuqi","Baccarat",115200
"2024-12-15 18:50","Yasin","Hur Som Helst",1320
"2024-12-15 18:50","Jireel","KAN JAG FRÅGA DIG?",1340
"2024-12-15 18:50","Shiro","Gatans fel",1000
"2024-12-15 18:50","Sticky","VÄND IGEN",88242
"2024-12-15 18:52","Makar","Dream",144000
"2024-12-15 18:56","PLK","Il pleut à Paris",112580
"2024-12-15 18:56","Chardy","Ibiza Freestyle",950
"2024-12-15 18:56","FloyyMenor","Gata Only",1370
"2024-12-15 18:56","K27","Kom Hit",1060
"2024-12-15 18:58","Tayna","Si Ai",166000
"2024-12-15 19:01","Bobby Vandamme","Walou Diploma",154365
"2024-12-15 19:03","OG LOCKE","THE GIRL IS MINE",97746
"2024-12-17 15:44","Dafina Zeqiri","Qaj Qaj",2090
"2024-12-17 15:44","Dafina Zeqiri","Jom ka du me t’pa",2965
"2024-12-17 15:44","Dafina Zeqiri","Jom ka du me t’pa",1280
"2024-12-17 15:44","Dafina Zeqiri","Prit",768
"2024-12-17 15:44","Dafina Zeqiri","Flaken vet ja dhe",4075
"2024-12-17 15:44","Dafina Zeqiri","Yolo",4075
"2024-12-17 15:44","Dafina Zeqiri","Naten",1813
"2024-12-17 15:44","dreamsoda","CHIHIRO",122748
"2024-12-17 15:44","Dafina Zeqiri","Ta Dish",917
"2024-12-17 15:44","Dafina Zeqiri","A Te Ka Mungu",2005
"2024-12-17 15:44","Dafina Zeqiri","A Te Ka Mungu",5248
"2024-12-17 15:44","Dafina Zeqiri","Habiti",767
"2024-12-17 15:44","Dafina Zeqiri","Dumlla Dumlla",1386
"2024-12-17 15:45","Dafina Zeqiri","Tranquilo",4139
"2024-12-17 15:45","Dafina Zeqiri","Habiti",2666
"2024-12-17 15:47","Dafina Zeqiri","Qaj Qaj",6591
"2024-12-17 15:47","Dafina Zeqiri","Prit",5440
"2024-12-17 17:58","Dafina Zeqiri","Prit",197452
"2024-12-17 18:01","Dafina Zeqiri","SI MUA",171428
"2024-12-17 18:01","Tayna","NA 2",19029
"2024-12-17 18:04","Tayna","Obsesion",175143
"2024-12-17 18:04","Romeo","Cry 4 me now",146
"2024-12-17 18:07","Tayna","Obsesion",90
"2024-12-17 18:07","Tayna","Obsesion",175143
"2024-12-17 18:07","Romeo","Cry 4 me now",1326
"2024-12-17 18:08","Eugy Official","LoLo",17630
"2024-12-17 18:08","Eugy Official","LoLo",770
"2024-12-17 18:08","Alban Skenderaj","NUK EKZISTON",2960
"2024-12-17 18:11","Tayna","Obsesion",175143
"2024-12-17 18:11","Bay T","Jom Merzit",1410
"2024-12-17 18:11","Romeo","Cry 4 me now",1456
"2024-12-17 18:11","Kidda","Habibti",860
"2024-12-17 18:15","The Shah","Adhd",278000
"2024-12-17 18:17","DANO","Zemer",134788
"2024-12-17 18:20","MERO","Rauch",147226
"2024-12-17 18:21","Majid Razavi","Manam - Piano Version",39714
"2024-12-17 18:23","Naseeb","Birmingham",163505
"2024-12-17 18:27","FloyyMenor","Gata Only",222000
"2024-12-17 18:43","CENTI","BOOTY",234186
"2024-12-17 18:46","Dardan","gENAuSo",200960
"2024-12-17 18:49","Randy","23 (With Ape Drums)",167504
"2024-12-17 18:55","Nuqi","Motorväg",372408
"2024-12-17 18:58","Luciano","Another Vibe (feat. Omah Lay)",163013
"2024-12-17 19:01","Don Omar","Dile",204600
"2024-12-17 19:04","CENTI","VÅRA GATOR",167755
"2024-12-17 19:05","Bobby Vandamme","Brazil Funk Freestyle 🇧🇷",46335
"2024-12-17 19:09","J Balvin","COMO UN BEBÉ",218826
"2024-12-17 19:14","Jazeek","Do you lie",940
"2024-12-17 19:14","Ricky Rich","YA ZINA (GUAPA)",88393
"2024-12-17 19:16","Blaiz Fayah","Bad",150303
"2024-12-17 19:19","Asme","Aiko",146260
"2024-12-17 19:22","Dardan","Malli",164452
"2024-12-17 19:25","Daddy Yankee","Gasolina",192600
"2024-12-17 19:27","Y4ska","CALMA",120000
"2024-12-17 19:30","Jazeek","Baile Funk im Blut",180468
"2024-12-17 19:33","Don Omar","Guaya Guaya",193613
"2024-12-17 19:36","Asme","Ole Dole Doff",143566
"2024-12-17 19:38","Dardan","Pa Mu",170500
"2024-12-17 19:43","Blaiz Fayah","Bad (Latin Remix)",293725
"2024-12-17 19:43","Dardan","Pa Mu",1990
"2024-12-17 19:50","Blaiz Fayah","Bad (Latin Remix)",377106
"2024-12-17 19:54","Ceasar DD","DOPAMIN",193384
"2024-12-17 20:13","Y4ska","DNA",740
"2024-12-17 20:13","Shiro","Bipolär",990
"2024-12-17 20:13","6ix9ine","MALA (feat. Anuel AA)",890
"2024-12-17 20:13","Makar","Limousine",730
"2024-12-17 20:13","Jazeek","PLAYBOYBUNNIES",1110
"2024-12-17 20:13","Darell","Te Boté",860
"2024-12-17 20:13","FloyyMenor","Gata Only (Remix)",3550
"2024-12-17 20:13","MERO","Island Chick",93689
"2024-12-17 20:13","MERO","Island Chick",2320
"2024-12-17 20:16","Makar","Mood",151690
"2024-12-17 20:18","Makar","Mood - RAF Camora Remix",147360
"2024-12-17 20:21","INNA","Take Me Home (Know You Better)",196874
"2024-12-17 20:24","Makar","Gnumes - Remix",132283
"2024-12-17 20:27","Makar","Je M'en Fous",177361
"2024-12-17 20:30","Makar","Mariuhana",193984
"2024-12-17 20:33","Makar","Alone",163069
"2024-12-18 11:48","Makar","Gold Digger",16466
"2024-12-19 23:00","Gilli","Habibi Aiwa",21738
"2024-12-20 16:37","Gilli","Habibi Aiwa",198545
"2024-12-20 16:40","Tayna","NA 2",179361
"2024-12-20 16:43","Dafina Zeqiri","Prit",202886
"2024-12-20 16:46","Dafina Zeqiri","Tranquilo",173433
"2024-12-20 17:27","Dafina Zeqiri","A Te Ka Mungu",103108
"2024-12-20 17:35","Gilli","Habibi Aiwa",198545
"2024-12-20 17:38","Tayna","NA 2",179361
"2024-12-20 17:42","Dafina Zeqiri","Prit",202886
"2024-12-20 17:45","Dafina Zeqiri","Tranquilo",173433
"2024-12-20 17:47","Dafina Zeqiri","A Te Ka Mungu",154875
"2024-12-20 17:51","Morad","No me duele",253263
"2024-12-20 17:54","Alban Skenderaj","NUK EKZISTON",154600
"2024-12-20 17:57","Eugy Official","LoLo",166322
"2024-12-20 18:06","Tayna","Obsesion",346775
"2024-12-20 18:08","Romeo","Cry 4 me now",127598
"2024-12-20 18:10","Kidda","Habibti",107928
"2024-12-20 18:13","Gilli","Habibi Aiwa",198545
"2024-12-20 18:16","Tayna","NA 2",179361
"2024-12-20 18:47","Dafina Zeqiri","Prit",544358
"2024-12-20 18:51","Dafina Zeqiri","Tranquilo",173433
"2024-12-20 18:54","Dafina Zeqiri","A Te Ka Mungu",154875
"2024-12-20 18:56","Morad","No me duele",129845
"2024-12-20 18:59","Luciano","Another Vibe (feat. Omah Lay)",163013
"2024-12-20 19:00","Luciano","Seductive - Skit",64146
"2024-12-20 19:03","Luciano","Cold Princess",153746
"2024-12-20 19:05","Luciano","Another Vibe (feat. Omah Lay)",6930
"2024-12-20 19:08","Jazeek","PLAYBOYBUNNIES",147169
"2024-12-20 19:11","Luciano","Bamba (feat. Aitch & BIA)",203560
"2024-12-20 19:12","Sosa La M","Butcher",18840
"2024-12-20 19:12","Luciano","In a minute",1570
"2024-12-20 19:12","Luciano","Starboy",10160
"2024-12-20 19:14","Makar","Dream",144000
"2024-12-20 19:25","Dardan","gENAuSo",560250
"2024-12-20 19:28","Tayna","Si Ai",166000
"2024-12-20 19:29","23","M.O.B",108000
"2024-12-20 19:32","Makar","Dream",144000
"2024-12-20 19:33","DANO","Zemer 2",9480
"2024-12-20 19:33","Dafina Zeqiri","SI MUA",830
"2024-12-20 19:33","Makar","Feeling",61320
"2024-12-20 21:20","Noizy","Ama",330690
"2024-12-20 21:23","Gilli","Habibi Aiwa",198545
"2024-12-20 21:26","Tayna","NA 2",179361
"2024-12-20 21:29","Dafina Zeqiri","Prit",202886
"2024-12-20 21:32","Dafina Zeqiri","Tranquilo",173433
"2024-12-20 21:35","Dafina Zeqiri","A Te Ka Mungu",154875
"2024-12-20 21:39","Morad","No me duele",253263
"2024-12-20 21:42","Alban Skenderaj","NUK EKZISTON",154600
"2024-12-20 21:45","Eugy Official","LoLo",166322
"2024-12-20 21:47","Tayna","Obsesion",175143
"2024-12-20 21:50","Romeo","Cry 4 me now",127598
"2024-12-20 21:53","Kidda","Habibti",174000
"2024-12-20 21:56","Bay T","Jom Merzit",180618
"2024-12-20 22:00","The Shah","Adhd",278000
"2024-12-20 22:02","DANO","Zemer",134788
"2024-12-20 22:05","MERO","Rauch",147226
"2024-12-20 22:08","Majid Razavi","Manam - Piano Version",166505
"2024-12-20 22:10","Tayna","Obsesion",106
"2024-12-20 22:10","Alireza Talischi","Paghadam",4917
"2024-12-20 22:10","MERO","Rauch",106
"2024-12-20 22:10","Bay T","Jom Merzit",127
"2024-12-20 22:10","Romeo","Cry 4 me now",106
"2024-12-20 22:10","The Shah","Adhd",106
"2024-12-20 22:10","Jazeek","PLAYBOYBUNNIES",106
"2024-12-20 22:10","Jazeek","PLAYBOYBUNNIES",147169
"2024-12-20 22:10","Majid Razavi","Manam - Piano Version",128
"2024-12-20 22:10","DANO","Zemer",128
"2024-12-20 22:10","Kidda","Habibti",106
"2024-12-20 22:13","Eugy Official","LoLo",166322
"2024-12-20 22:16","Tayna","Obsesion",175143
"2024-12-20 22:18","Romeo","Cry 4 me now",127598
"2024-12-20 22:21","Kidda","Habibti",174000
"2024-12-20 22:24","Bay T","Jom Merzit",180618
"2024-12-20 22:29","The Shah","Adhd",278000
"2024-12-20 22:31","DANO","Zemer",134788
"2024-12-20 22:33","MERO","Rauch",147226
"2024-12-20 22:36","Majid Razavi","Manam - Piano Version",166505
"2024-12-20 22:39","Jazeek","PLAYBOYBUNNIES",147169
"2024-12-20 22:41","Alireza Talischi","Paghadam",127883
"2024-12-20 22:43","Shikss","LALALA (feat. T4L)",147042
"2024-12-20 22:47","Morad","Mi Mente",223084
"2024-12-20 22:49","Blaiz Fayah","U'r Bad",146731
"2024-12-20 22:51","Robin Kadir","Baccarat Rouge",120621
"2024-12-20 22:54","Montana","LAND TILL LAND",137222
"2024-12-21 01:09","Luciano","Cold Princess",89108
"2024-12-22 05:52","Alban Skenderaj","NUK EKZISTON",47445
"2024-12-22 05:54","Dafina Zeqiri","Prit",115392
"2024-12-22 05:57","Nicky Jam","Whine Up",4522
"2024-12-22 05:57","Million Stylez","Miss Fatty",172202
"2024-12-22 05:57","Bad Bunny","MIA",6080
"2024-12-22 05:57","Zion & Lennox","Yo Voy (feat. Daddy Yankee)",14698
"2024-12-22 05:58","Don Omar","Dile",24853
"2024-12-22 05:58","J Balvin","Qué Más Pues?",1898
"2024-12-22 05:58","Becky G","Mayores",4607
"2024-12-22 05:58","Becky G","Mayores",2794
"2024-12-22 05:58","Angel Y Khriz","Ven Bailalo - Reggaeton Mix",5696
"2024-12-22 05:58","23","Regnar",11285
"2024-12-22 05:58","Darell","Te Boté",3818
"2024-12-22 05:58","Omega","Si Te Vas / Que Tengo Que Hacer - Original Remix",1408
"2024-12-22 05:59","NATTI NATASHA","Criminal",575
"2024-12-22 05:59","Bad Bunny","Efecto",20053
"2024-12-22 05:59","J Balvin","LA CANCIÓN",15786
"2024-12-22 06:03","J Balvin","COMO UN BEBÉ",218826
"2024-12-22 06:07","The Shah","Adhd",278000
"2024-12-22 06:10","Tayna","Folem Pak",141986
"2024-12-22 06:12","Tayna","Si Ai",166000
"2024-12-22 06:14","Anuel AA","Amanece",90317
"2024-12-22 06:17","Tayna","Obsesion",175143
"2024-12-22 06:19","Romeo","Cry 4 me now",127598
"2024-12-22 06:22","Kidda","Habibti",174000
"2024-12-22 06:25","Bay T","Jom Merzit",180618
"2024-12-22 06:30","The Shah","Adhd",278000
"2024-12-22 06:32","DANO","Zemer",134788
"2024-12-22 06:33","MERO","Rauch",53848
"2024-12-22 06:33","Gilli","Habibi Aiwa",30528
"2024-12-22 18:38","Nuqi","Motorväg",179136
"2024-12-22 19:57","Dafina Zeqiri","Prit",644620
"2024-12-22 20:01","Dafina Zeqiri","Prit",202886
"2024-12-22 20:03","Dafina Zeqiri","Tranquilo",173433
"2024-12-22 20:06","Dafina Zeqiri","A Te Ka Mungu",154875
"2024-12-22 20:10","Morad","No me duele",253263
"2024-12-22 20:13","Alban Skenderaj","NUK EKZISTON",154600
"2024-12-22 20:16","Eugy Official","LoLo",166322
"2024-12-22 20:19","Tayna","Obsesion",175143
"2024-12-22 20:21","Romeo","Cry 4 me now",127598
"2024-12-22 20:40","Kidda","Habibti",174000
"2024-12-22 20:43","Bay T","Jom Merzit",180618
"2024-12-22 20:48","The Shah","Adhd",278000
"2024-12-22 20:50","DANO","Zemer",134788
"2024-12-22 20:52","MERO","Rauch",147226
"2024-12-22 20:55","Majid Razavi","Manam - Piano Version",166505
"2024-12-22 23:18","Jazeek","PLAYBOYBUNNIES",114559
"2024-12-22 23:22","Dafina Zeqiri","Prit",239643
"2024-12-22 23:25","Dafina Zeqiri","Tranquilo",7748
"2024-12-22 23:28","Dafina Zeqiri","Prit",202886
"2024-12-22 23:28","Dafina Zeqiri","Tranquilo",3546
"2024-12-22 23:36","Dafina Zeqiri","Prit",202886
"2024-12-22 23:36","Dafina Zeqiri","Tranquilo",5210
"2024-12-23 00:04","Dafina Zeqiri","Prit",177408
"2024-12-23 00:07","Dafina Zeqiri","Prit",203484
"2024-12-23 00:07","Dafina Zeqiri","Tranquilo",13914
"2024-12-23 00:08","SAMIRA","Allein da - Radio Edit",38997
"2024-12-23 00:08","Dafina Zeqiri","A Te Ka Mungu",4437
"2024-12-23 00:11","Tayna","Obsesion",175143
"2024-12-23 00:33","Romeo","Cry 4 me now",59044
"2024-12-23 00:36","Dafina Zeqiri","Prit",202886
"2024-12-23 00:39","Dafina Zeqiri","Tranquilo",173433
"2024-12-23 00:42","Dafina Zeqiri","A Te Ka Mungu",154875
"2024-12-23 00:46","Morad","No me duele",253263
"2024-12-23 00:46","Alban Skenderaj","NUK EKZISTON",18128
"2024-12-23 00:49","Luciano","Another Vibe (feat. Omah Lay)",163013
"2024-12-23 00:51","Shiro","Sympati",133960
"2024-12-23 00:54","Masri","Alby Ydo2",141494
"2024-12-23 00:56","Elyanna","Callin' U (Tamally Maak)",116492
"2024-12-23 00:57","Moha K","Allo",102452
"2024-12-23 00:57","Moha K","Bomba Internationale",960
"2024-12-23 00:57","Shiro","Gatans fel",896
"2024-12-23 00:57","Ant Wan","Heartbreaker",1045
"2024-12-23 00:57","OG LOCKE","PUM PUM",896
"2024-12-23 00:57","Makar","High In Amsterdam",2517
"2024-12-23 00:57","Nuqi","Undrar",1215
"2024-12-23 00:57","Nuqi","Take 1",2240
"2024-12-23 00:57","Sticky","VÄND IGEN",960
"2024-12-23 00:58","Don Omar","Dile",3413
"2024-12-23 01:00","CENTI","BOOTY",141473
"2024-12-23 01:02","Don Xhoni","Lej",115519
"2024-12-23 01:04","23","M.O.B",108000
"2024-12-23 01:06","DANO","TMAX",146465
"2024-12-23 01:08","PLK","Ça fait longtemps",145173
"2024-12-23 01:11","Masri","El 7ob Sa3b",142800
"2024-12-23 01:12","Nuqi","Baccarat",47347
"2024-12-23 01:15","Don Omar","Dile",204600
"2024-12-23 01:19","Million Stylez","Miss Fatty",237733
"2024-12-23 01:22","Blaiz Fayah","Bad",150303
"2024-12-23 01:24","Noizy","Follow You",164546
"2024-12-23 01:27","Frenna","PRETTY GIRLS",145571
"2024-12-23 01:29","Don Xhoni","Katile",133000
"2024-12-23 01:32","Makar","Je M'en Fous",177361
"2024-12-23 01:35","Dardan","gENAuSo",200960
"2024-12-23 01:38","Bobby Vandamme","Ewa Zina",151939
"2024-12-23 01:40","Bobby Vandamme","Walou Diploma",154365
"2024-12-23 01:43","Nuqi","For Life",136912
"2024-12-23 01:43","The Shah","Adhd",405
"2024-12-23 01:43","The Shah","Adhd",11306
"2024-12-23 01:46","Yung Filly","Grey",169051
"2024-12-23 01:48","Chris Brown","Call Me Every Day (feat. Wizkid)",146840
"2024-12-23 01:51","Omah Lay","understand",174545
"2024-12-23 01:54","Frenna","PRETTY GIRLS",145354
"2024-12-23 01:58","Merveille","Paqueta",27595
"2024-12-23 13:36","Tayc","D O D O",45349
"2024-12-23 13:39","Dafina Zeqiri","Prit",202886
"2024-12-23 13:40","Dafina Zeqiri","Tranquilo",31427
"2024-12-23 14:51","Dafina Zeqiri","Prit",81594
"2024-12-23 14:55","Dafina Zeqiri","Prit",208389
"2024-12-23 14:55","Dafina Zeqiri","Tranquilo",14323
"2024-12-23 14:58","Makar","Wavy",3564
"2024-12-23 14:58","Makar","Feeling",155364
"2024-12-23 14:58","Makar","Tu es où ?",2066
"2024-12-23 14:58","Makar","Nacht Zo Koud",1486
"2024-12-23 15:01","Makar","RAUS",160645
"2024-12-23 15:01","Shah","Las Mañas",33461
"2024-12-23 15:04","Gilli","Habibi Aiwa",185666
"2024-12-23 15:05","Dafina Zeqiri","Prit",11215
"2024-12-23 15:05","Tayna","NA 2",24566
"2024-12-23 15:12","Tayna","Si Ai",92624
"2024-12-23 15:21","Tayna","Si Ai",43166
"2024-12-23 15:25","Tayna","Obsesion",175143
"2024-12-23 18:29","Tayna","Si Ai - Marshmello & UKAY Remix",70836
"2024-12-23 21:40","Naseeb","Birmingham",163505
"2024-12-23 21:43","FloyyMenor","Gata Only",222000
"2024-12-23 21:46","CENTI","BOOTY",141473
"2024-12-23 21:49","Dardan","gENAuSo",200960
"2024-12-23 21:52","Randy","23 (With Ape Drums)",167504
"2024-12-23 21:55","Nuqi","Motorväg",187826
"2024-12-23 21:58","Luciano","Another Vibe (feat. Omah Lay)",163013
"2024-12-23 22:01","Don Omar","Dile",213409
"2024-12-23 22:04","CENTI","VÅRA GATOR",167755
"2024-12-23 22:06","Bobby Vandamme","Brazil Funk Freestyle 🇧🇷",131163
"2024-12-23 22:10","J Balvin","COMO UN BEBÉ",218826
"2024-12-23 22:12","Ricky Rich","YA ZINA (GUAPA)",130571
"2024-12-23 22:15","Jazeek","Do you lie",155105
"2024-12-23 22:17","Blaiz Fayah","Bad",150303
"2024-12-23 22:20","Asme","Aiko",146260
"2024-12-23 22:23","Dardan","Malli",164452
"2024-12-23 22:26","Daddy Yankee","Gasolina",192600
"2024-12-23 22:28","Y4ska","CALMA",120000
"2024-12-23 22:31","Jazeek","Baile Funk im Blut",180468
"2024-12-23 22:39","Don Omar","Guaya Guaya",193613
"2024-12-23 22:41","Asme","Ole Dole Doff",143566
"2024-12-23 22:42","Dardan","Pa Mu",69851
"2024-12-23 22:45","Blaiz Fayah","Bad (Latin Remix)",203636
"2024-12-23 23:34","Don Xhoni","Kokaina 2.0",4736
"2024-12-23 23:34","Y4ska","Lemonade",5226
"2024-12-23 23:34","Y4ska","DNA",1514
"2024-12-23 23:34","Shiro","Gatans fel",1365
"2024-12-23 23:34","Ceasar DD","DOPAMIN",174423
"2024-12-23 23:34","Shiro","Bipolär",1514
"2024-12-23 23:34","6ix9ine","MALA (feat. Anuel AA)",1642
"2024-12-23 23:34","El Alfa","4K",14869
"2024-12-23 23:34","Makar","Limousine",2943
"2024-12-23 23:34","Jazeek","PLAYBOYBUNNIES",938
"2024-12-23 23:34","Darell","Te Boté",1770
"2024-12-23 23:34","FloyyMenor","Gata Only (Remix)",3477
"2024-12-23 23:34","MERO","Island Chick",1984
"2024-12-23 23:35","Naseeb","Aphrodite",554
"2024-12-23 23:35","Omah Lay","soso (with Ozuna)",1280
"2024-12-23 23:35","FloyyMenor","PELIGROSA",1130
"2024-12-23 23:35","Yasin","Hur Som Helst",1344
"2024-12-23 23:35","Don Omar","Dale Don Dale",2581
"2024-12-23 23:35","Dardan","Pse",2346
"2024-12-23 23:35","MERO","Rauch",938
"2024-12-23 23:35","Eno","DILEMIN",2965
"2024-12-23 23:35","Bobby Vandamme","Walou Diploma",17770
"2024-12-23 23:35","23","Welou (Better Days)",789
"2024-12-23 23:35","Shiro","Civila",2218
"2024-12-23 23:35","Morad","Pelele",1002
